subscribed,title,subject,era_subjects,cpu,cpu_rank,usage,instant_usage_percent,free_instant_usage_percent,subscription_cost,ill_cost,subscription_minus_ill_cost,use_oa_percent,use_backfile_percent,use_subscription_percent,use_ill_percent,use_other_delayed_percent,perpetual_access_years,baseline_access,bronze_oa_embargo_months,use_green_percent,use_hybrid_percent,use_bronze_percent,use_asns_percent,use_peer_reviewed_percent,downloads,citations,authorships,current_yr_usage,IF%,cost_per_IF%
TRUE,Brave Review,Agricultural and Biological Sciences,"[['02', 'Physical Sciences'], ['03', 'Chemical Sciences'], ['09', 'Engineering']]",6.035448,163,1532,23,23,7731,587,7144,23,0,0,4,73,0,0,0,7,2,3,9,8,894,60,0.4,1179.64,0.295839676,26132.39745
 ,Associate Biological,Life Sciences,"[['0303', 'Macromolecular and Materials Chemistry'], ['0908', 'Food Sciences'], ['0305', 'Organic Chemistry'], ['03', 'Chemical Sciences'], ['09', 'Engineering']]",5.996437,162,742,39,39,2955,221,2734,39,0,0,3,58,0,0,0,9,4,9,9,17,423,28,0.4,452.62,0.113511711,26032.55634
TRUE,Cultivate Research,Environmental Sciences,"[['0306', 'Physical Chemistry (incl. Structural)'], ['0206', 'Quantum Physics'], ['02', 'Physical Sciences'], ['0204', 'Condensed Matter Physics'], ['03', 'Chemical Sciences']]",5.875912,161,3613,43,43,13297,1252,12045,29,15,0,3,54,2016-2019,0,0,3,4,2,12,6,2803,53,2.8,2059.41,0.516475524,25745.65371
TRUE,Logic Journal,Chemistry and Chemical Engineering,"[['02', 'Physical Sciences'], ['09', 'Engineering'], ['03', 'Chemical Sciences']]",5.821699,160,2462,16,16,12672,690,11982,16,0,0,4,79,0,0,0,6,3,6,3,10,971,141.2,0.8,2043.46,0.512475454,24727.03795
TRUE,Success Biology,"Engineering, Energy and Technology","[['07', 'Agricultural and Veterinary Sciences'], ['0707', 'Veterinary Sciences']]",5.801102,159,2049,19,19,10529,900,9629,19,0,0,4,77,0,0,0,5,6,5,8,12,1308,62.2,1.2,1659.69,0.416230504,25296.07967
TRUE,Digital Dairy,"Engineering, Energy and Technology","[['0399', 'Other Chemical Sciences'], ['0301', 'Analytical Chemistry'], ['03', 'Chemical Sciences']]",5.777638,158,1488,45,45,5076,331,4745,28,17,0,3,52,2016-2019,0,0,10,7,3,6,12,887,52.2,0.8,818.4,0.205244982,24731.42067
 ,Course Computer,Nursing,"[['10', 'Technology'], ['1003', 'Industrial Biotechnology'], ['09', 'Engineering'], ['0605', 'Microbiology'], ['06', 'Biological Sciences'], ['0908', 'Food Sciences']]",5.755198,157,359,23,23,1752,165,1587,23,0,0,4,73,0,0,0,4,4,3,9,6,253,6.6,0.4,276.43,0.069325355,25272.13891
 ,Inspire Nutrition,Social and Behavioral Sciences,"[['06', 'Biological Sciences'], ['10', 'Technology'], ['09', 'Engineering']]",5.721055,156,990,36,36,3812,184,3628,23,13,0,3,61,2016-2019,0,0,9,3,3,7,9,452,46,0.8,633.6,0.158899341,23990.03024
 ,Dairyverse,Physics and Astronomy,"[['0305', 'Organic Chemistry'], ['0304', 'Medicinal and Biomolecular Chemistry'], ['03', 'Chemical Sciences']]",5.671975,155,907,21,21,4465,391,4074,21,0,0,4,75,0,0,0,15,4,3,5,7,581,26.8,0.6,716.53,0.179697198,24847.35454
 ,Journaza,Social and Behavioral Sciences,"[['09', 'Engineering'], ['03', 'Chemical Sciences']]",5.624222,154,208,28,28,921,82,839,28,0,0,4,68,0,0,0,11,2,4,8,13,134,5.4,0.2,149.76,0.037558026,24522.05549
 ,Spark Trends,Agricultural and Biological Sciences,"[['11', 'Medical and Health Sciences']]",5.585693,153,1338,31,31,5725,543,5182,31,0,0,3,66,0,0,0,11,5,6,9,13,922,35.8,0.6,923.22,0.231532591,24726.54053
 ,Today Biological,"Engineering, Energy and Technology","[['0204', 'Condensed Matter Physics'], ['1007', 'Nanotechnology'], ['0912', 'Materials Engineering'], ['10', 'Technology'], ['02', 'Physical Sciences'], ['09', 'Engineering']]",5.498865,152,1321,29,29,5711,544,5167,29,0,0,4,68,0,0,0,5,3,4,10,7,900,30.2,1.2,951.12,0.238529579,23942.52327
 ,Ready Cement,Chemistry and Chemical Engineering,"[['13', 'Education'], ['1303', 'Specialist Studies in Education'], ['1701', 'Psychology'], ['17', 'Psychology and Cognitive Sciences']]",5.474405,151,1547,40,40,5425,347,5078,23,18,0,3,57,2016-2019,0,0,7,1,4,8,6,877,47.2,2,928.2,0.232781516,23305.11501
 ,Classroom Research,Earth and Planetary Sciences,"[['07', 'Agricultural and Veterinary Sciences'], ['0707', 'Veterinary Sciences'], ['0608', 'Zoology'], ['0702', 'Animal Production'], ['06', 'Biological Sciences']]",5.402674,150,642,27,27,2760,215,2545,27,0,0,4,70,0,0,0,3,5,4,7,8,346,19.8,1,475.08,0.119144411,23165.16545
MAYBE,Journio,"Engineering, Energy and Technology","[['0905', 'Civil Engineering'], ['0911', 'Maritime Engineering'], ['0913', 'Mechanical Engineering'], ['09', 'Engineering']]",5.355024,149,153,26,26,680,76,604,26,0,0,4,70,0,0,0,2,0,7,12,2,121,1.2,0.2,113.22,0.028394229,23948.52853
 ,Keys Biosensor,"Engineering, Energy and Technology","[['0905', 'Civil Engineering'], ['0911', 'Maritime Engineering'], ['0904', 'Chemical Engineering'], ['09', 'Engineering']]",5.344536,148,434,26,26,1890,166,1724,26,0,0,4,71,0,0,0,5,2,4,9,6,263,15.2,0.2,325.5,0.081631527,23152.81935
 ,Potential Dairy,"Economics, Business and Management","[['09', 'Engineering'], ['0910', 'Manufacturing Engineering']]",5.30923,147,1218,26,26,5228,418,4810,26,0,0,4,71,0,0,0,11,2,4,7,10,661,33.8,2.2,913.5,0.229094931,22820.23431
TRUE,Wise Reviews,Chemistry and Chemical Engineering,"[['09', 'Engineering']]",5.295209,146,2149,31,31,8761,869,7892,31,0,0,3,66,0,0,0,4,5,9,8,12,1475,63.6,0.4,1482.81,0.371871105,23559.23836
TRUE,Rising Technology,Materials Science,"[['MD', 'Multidisciplinary']]",5.265372,145,2228,38,38,7780,452,7328,24,14,0,3,59,2016-2019,0,0,7,3,3,9,7,1101,74.8,3.8,1381.36,0.346428652,22457.72673
 ,Techie Trends,Social and Behavioral Sciences,"[['0904', 'Chemical Engineering'], ['03', 'Chemical Sciences'], ['0306', 'Physical Chemistry (incl. Structural)'], ['09', 'Engineering']]",5.21196,144,559,43,43,1859,191,1668,43,0,0,3,54,0,0,0,14,20,5,6,30,392,14.8,0.2,318.63,0.079908613,23264.07548
 ,Gain Corporate,Agricultural and Biological Sciences,"[['MD', 'Multidisciplinary']]",5.184779,143,476,28,28,1946,162,1784,28,0,0,4,69,0,0,0,1,2,5,16,5,264,19.2,0.2,347.48,0.08714385,22330.89323
TRUE,Reach Clinic,Materials Science,"[['05', 'Environmental Sciences'], ['0607', 'Plant Biology'], ['0503', 'Soil Sciences'], ['06', 'Biological Sciences']]",5.166645,142,3464,18,18,16144,1466,14678,18,0,0,4,78,0,0,0,2,1,2,12,2,2103,96.2,4,2840.48,0.712358587,22662.74359
 ,Crimson Cell,Social and Behavioral Sciences,"[['0204', 'Condensed Matter Physics'], ['0914', 'Resources Engineering and Extractive Metallurgy'], ['0912', 'Materials Engineering'], ['09', 'Engineering'], ['02', 'Physical Sciences']]",5.080039,141,682,41,41,2239,187,2052,41,0,0,3,56,0,0,0,15,1,4,11,13,372,27.2,0.4,402.38,0.100912116,22187.62307
 ,Journry,"Engineering, Energy and Technology","[['1303', 'Specialist Studies in Education'], ['15', 'Commerce, Management, Tourism and Services'], ['13', 'Education'], ['1701', 'Psychology'], ['17', 'Psychology and Cognitive Sciences'], ['1503', 'Business and Management']]",5.05749,140,1037,39,39,3504,281,3223,39,0,0,3,58,0,0,0,10,7,6,6,17,538,40,1,632.57,0.158641029,22087.60251
TRUE,Computernetic,Physics and Astronomy,"[['09', 'Engineering'], ['0904', 'Chemical Engineering'], ['0913', 'Mechanical Engineering'], ['0902', 'Automotive Engineering']]",5.051911,139,2704,55,55,6604,396,6208,55,0,0,2,43,0,0,0,25,12,8,8,28,1025,128.2,4,1216.8,0.305158962,21641.17991
 ,Insight Journal,Social and Behavioral Sciences,"[['09', 'Engineering'], ['01', 'Mathematical Sciences'], ['02', 'Physical Sciences']]",5.024164,138,219,30,30,873,98,775,30,0,0,4,67,0,0,0,12,1,8,9,11,164,3.6,0.2,155.49,0.038995042,22387.46151
 ,Eagle Journal,Social and Behavioral Sciences,"[['11', 'Medical and Health Sciences'], ['16', 'Studies in Human Society'], ['17', 'Psychology and Cognitive Sciences']]",5.013866,137,506,37,37,1779,177,1602,37,0,0,3,60,0,0,0,8,6,5,12,12,329,7.8,1,318.78,0.079946231,22252.45615
 ,Launch Forestry,Medicine,"[['1205', 'Urban and Regional Planning'], ['16', 'Studies in Human Society'], ['1604', 'Human Geography'], ['12', 'Built Environment and Design'], ['1608', 'Sociology']]",5.008875,136,616,31,31,2252,125,2127,18,13,0,3,65,2016-2019,0,0,6,1,1,6,6,279,17.8,1.6,418.88,0.10505012,21437.38627
TRUE,Academegy,Social and Behavioral Sciences,"[['1701', 'Psychology'], ['1702', 'Cognitive Science'], ['17', 'Psychology and Cognitive Sciences']]",4.980066,135,1567,33,33,5794,579,5215,33,0,0,3,63,0,0,0,13,2,5,18,14,1020,54.8,0,1034.22,0.25937007,22338.73781
 ,Evolve American,Agricultural and Biological Sciences,"[['09', 'Engineering'], ['07', 'Agricultural and Veterinary Sciences'], ['0701', 'Agriculture, Land and Farm Management'], ['0799', 'Other Agricultural and Veterinary Sciences'], ['0905', 'Civil Engineering']]",4.951016,134,1057,32,32,3866,323,3543,32,0,0,3,64,0,0,0,6,4,5,15,9,561,35.8,1.4,708.19,0.177605626,21767.32851
 ,Future Insect,Environmental Sciences,"[['MD', 'Multidisciplinary']]",4.942532,133,718,38,38,2363,158,2205,19,18,0,3,59,2016-2019,0,0,9,2,4,9,9,395,18.4,1.4,445.16,0.111640831,21166.09105
 ,Development Journal,Social and Behavioral Sciences,"[['0502', 'Environmental Science and Management'], ['14', 'Economics'], ['1402', 'Applied Economics'], ['1401', 'Economic Theory'], ['05', 'Environmental Sciences']]",4.84352,132,529,31,31,1999,230,1769,31,0,0,3,66,0,0,0,5,6,4,9,10,391,9.8,0.4,365.01,0.091540165,21837.40876
 ,Zoom Biosensor,"Economics, Business and Management","[['11', 'Medical and Health Sciences'], ['1107', 'Immunology']]",4.826399,131,657,39,39,2099,150,1949,39,0,0,3,58,0,0,0,16,4,2,2,14,288,31.2,0.6,400.77,0.100508347,20883.83754
 ,Geek Statistics,Life Sciences,"[['15', 'Commerce, Management, Tourism and Services'], ['1502', 'Banking, Finance and Investment']]",4.822441,130,662,64,64,1252,114,1138,64,0,0,2,34,0,0,12,1,5,53,1,60,376,28.8,0,238.32,0.05976782,20947.72726
 ,Meetup Journal,"Economics, Business and Management","[['09', 'Engineering'], ['03', 'Chemical Sciences']]",4.800895,129,340,33,33,1227,131,1096,33,0,0,3,64,0,0,0,19,1,14,4,14,229,7.2,0.4,227.8,0.05712953,21477.50926
 ,Research Biology,"Engineering, Energy and Technology","[['04', 'Earth Sciences'], ['0403', 'Geology'], ['05', 'Environmental Sciences'], ['0502', 'Environmental Science and Management'], ['1604', 'Human Geography'], ['16', 'Studies in Human Society']]",4.774426,128,1090,14,14,5061,594,4467,14,0,0,4,82,0,0,0,3,2,3,7,4,814,25.6,0.2,937.4,0.235088766,21528.03844
 ,Drive Journal,0,"[['0702', 'Animal Production'], ['07', 'Agricultural and Veterinary Sciences']]",4.74875,127,346,67,67,611,73,538,67,0,0,2,31,0,0,0,6,55,12,2,61,262,2.6,0.6,114.18,0.028634985,21337.53486
 ,Improve Journal,Agricultural and Biological Sciences,"[['12', 'Built Environment and Design'], ['11', 'Medical and Health Sciences'], ['1106', 'Human Movement and Sports Science'], ['1116', 'Medical Physiology'], ['1203', 'Design Practice and Management']]",4.711703,126,1163,28,28,4268,345,3923,28,0,0,4,68,0,0,0,6,3,7,14,11,568,37.8,2.2,837.36,0.209999925,20323.81681
 ,Currentopolis,"Engineering, Energy and Technology","[['MD', 'Multidisciplinary']]",4.700051,125,642,35,35,2243,275,1968,35,0,0,3,62,0,0,0,13,5,9,7,13,497,8.6,0.6,417.3,0.104653875,21432.55569
TRUE,Institute Energy,Agricultural and Biological Sciences,"[['1117', 'Public Health and Health Services'], ['1106', 'Human Movement and Sports Science'], ['11', 'Medical and Health Sciences']]",4.692457,124,2886,21,21,11862,1126,10736,21,0,0,4,75,0,0,0,4,1,2,10,4,1670,101.6,2,2279.94,0.571781824,20745.67518
 ,Research Physics,Medicine,"[['0904', 'Chemical Engineering'], ['0912', 'Materials Engineering'], ['09', 'Engineering'], ['0908', 'Food Sciences']]",4.674537,123,815,41,41,2474,227,2247,41,0,0,3,56,0,0,0,27,10,4,4,34,452,30.4,0.6,480.85,0.120591459,20515.54917
 ,Meetup Sonic,Social and Behavioral Sciences,"[['14', 'Economics'], ['16', 'Studies in Human Society'], ['1607', 'Social Work'], ['1402', 'Applied Economics']]",4.667017,122,739,26,26,2922,358,2564,26,0,0,4,71,0,0,0,6,2,7,5,8,567,9.2,0.8,554.25,0.138999305,21021.68779
TRUE,Training Opinion,Life Sciences,"[['0601', 'Biochemistry and Cell Biology'], ['0304', 'Medicinal and Biomolecular Chemistry'], ['0605', 'Microbiology'], ['06', 'Biological Sciences'], ['03', 'Chemical Sciences']]",4.605499,121,1998,53,53,4672,318,4354,53,0,0,2,45,0,0,0,24,14,7,2,41,791,107,1.4,939.06,0.235505075,19838.2137
TRUE,Nutritara,Agricultural and Biological Sciences,"[['05', 'Environmental Sciences'], ['06', 'Biological Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",4.5846,120,1589,43,43,4491,363,4128,43,0,0,3,54,0,0,0,5,4,10,21,8,753,68,1.6,905.73,0.227146307,19771.3978
 ,Prosper Quantitative,Neuroscience,"[['1109', 'Neurosciences'], ['1701', 'Psychology'], ['1702', 'Cognitive Science'], ['17', 'Psychology and Cognitive Sciences'], ['11', 'Medical and Health Sciences']]",4.560348,119,1020,68,68,1651,175,1476,68,0,0,2,30,0,0,12,2,5,55,2,61,649,37.2,0,326.4,0.081857236,20169.26143
MAYBE,Quake Flame,0,"[['0607', 'Plant Biology'], ['0503', 'Soil Sciences'], ['0703', 'Crop and Pasture Production'], ['06', 'Biological Sciences'], ['05', 'Environmental Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",4.541411,118,166,4,4,795,72,723,4,0,0,5,91,0,0,0,6,0,3,2,0,88,6,0.2,159.36,0.039965592,19892.11126
 ,Thrive Journal,Environmental Sciences,"[['09', 'Engineering'], ['0907', 'Environmental Engineering']]",4.497341,117,1046,26,26,3999,508,3491,26,0,0,4,70,0,0,0,5,2,3,12,6,805,14.2,1,774.04,0.194120022,20600.65703
 ,Academscape,Medicine,"[['07', 'Agricultural and Veterinary Sciences'], ['0707', 'Veterinary Sciences']]",4.413502,116,346,14,14,1500,181,1319,14,0,0,4,82,0,0,0,6,0,3,1,4,246,4,0.6,297.56,0.074624508,20100.63517
 ,Learn Journal,Veterinary Science and Veterinary Medicine,"[['0904', 'Chemical Engineering'], ['0905', 'Civil Engineering'], ['09', 'Engineering'], ['0907', 'Environmental Engineering']]",4.348737,115,616,46,46,1561,109,1452,27,19,0,3,52,2016-2019,0,0,3,0,18,5,4,333,26.4,0.2,338.8,0.084967009,18371.83657
TRUE,Accelerate Computer,Chemistry and Chemical Engineering,"[['06', 'Biological Sciences'], ['03', 'Chemical Sciences'], ['09', 'Engineering']]",4.332917,114,1651,18,18,6707,823,5884,18,0,0,4,78,0,0,0,2,1,3,8,3,1178,35.4,1.2,1353.82,0.339521948,19754.24577
 ,Motivate Veterinary,Agricultural and Biological Sciences,"[['16', 'Studies in Human Society'], ['0908', 'Food Sciences'], ['09', 'Engineering'], ['1605', 'Policy and Administration']]",4.301342,113,748,39,39,2252,281,1971,39,0,0,3,58,0,0,0,10,13,5,7,21,539,15,0.6,456.28,0.114429595,19680.22346
TRUE,Flagship Physics,Physics and Astronomy,"[['0912', 'Materials Engineering'], ['0204', 'Condensed Matter Physics'], ['0913', 'Mechanical Engineering'], ['09', 'Engineering'], ['02', 'Physical Sciences']]",4.24213,112,2835,24,24,10356,1225,9131,24,0,0,4,72,0,0,0,7,1,3,7,6,1898,55.8,3.8,2154.6,0.540348044,19165.42517
TRUE,Ademia Remote,Agricultural and Biological Sciences,"[['0607', 'Plant Biology'], ['0605', 'Microbiology'], ['0601', 'Biochemistry and Cell Biology'], ['06', 'Biological Sciences']]",4.239321,111,1322,42,42,3575,320,3255,42,0,0,3,55,0,0,0,8,17,8,8,26,649,65.8,0.2,766.76,0.192294285,18591.29617
 ,Potential Journal,"Economics, Business and Management","[['15', 'Commerce, Management, Tourism and Services'], ['1505', 'Marketing'], ['1506', 'Tourism'], ['1503', 'Business and Management']]",4.231892,110,497,26,26,1743,193,1550,26,0,0,4,70,0,0,0,5,1,12,4,5,308,9,1,367.78,0.092234848,18897.41283
TRUE,Pursue University,Life Sciences,"[['02', 'Physical Sciences'], ['06', 'Biological Sciences'], ['03', 'Chemical Sciences']]",4.227561,109,2243,71,71,3017,237,2780,71,0,0,1,28,0,0,12,1,2,63,0,67,951,69.2,6,650.47,0.163130136,18494.43681
TRUE,Pursue Research,Materials Science,"[['0904', 'Chemical Engineering'], ['1202', 'Building'], ['0905', 'Civil Engineering'], ['12', 'Built Environment and Design'], ['09', 'Engineering']]",4.219982,108,1791,34,34,5597,611,4986,34,0,0,3,63,0,0,0,10,4,6,13,12,1089,70.6,0,1182.06,0.296446583,18880.29856
TRUE,Higher Conduct,Environmental Sciences,"[['06', 'Biological Sciences'], ['05', 'Environmental Sciences']]",4.115182,107,1423,39,39,3917,350,3567,39,0,0,3,58,0,0,0,10,8,8,11,19,676,73.2,0.2,868.03,0.217691596,17993.34506
 ,Whiteboard Journal,Life Sciences,"[['11', 'Medical and Health Sciences'], ['1103', 'Clinical Sciences']]",4.112673,106,612,39,39,1715,192,1523,39,0,0,3,58,0,0,0,24,13,3,4,36,373,18,0.6,373.32,0.093624214,18317.91077
 ,Americanverse,Agricultural and Biological Sciences,"[['09', 'Engineering'], ['0908', 'Food Sciences']]",4.078901,105,967,31,31,3115,388,2727,31,0,0,3,66,0,0,0,5,3,6,10,7,661,26.8,0.4,667.23,0.167333345,18615.53655
 ,Club Veterinary,Agricultural and Biological Sciences,"[['06', 'Biological Sciences'], ['07', 'Agricultural and Veterinary Sciences'], ['11', 'Medical and Health Sciences']]",4.061286,104,951,18,18,3610,443,3167,18,0,0,4,78,0,0,0,5,2,3,7,7,636,27.6,0.4,779.82,0.195569577,18458.90372
 ,Logic Current,"Engineering, Energy and Technology","[['12', 'Built Environment and Design'], ['09', 'Engineering']]",3.960618,103,589,34,34,1694,152,1542,34,0,0,3,63,0,0,0,4,2,4,18,6,270,16,1.6,388.74,0.097491367,17375.89757
 ,Excellence Dairy,Social and Behavioral Sciences,"[['11', 'Medical and Health Sciences'], ['17', 'Psychology and Cognitive Sciences'], ['13', 'Education']]",3.953335,102,510,50,50,1155,143,1012,50,0,0,3,48,0,0,0,14,2,5,17,12,335,7.6,1,260.1,0.065229985,17706.58074
FALSE,Cold Cell,Veterinary Science and Veterinary Medicine,"[['09', 'Engineering'], ['0903', 'Biomedical Engineering'], ['0912', 'Materials Engineering'], ['0913', 'Mechanical Engineering']]",3.928847,101,201,28,28,685,114,571,28,0,0,4,69,0,0,0,5,1,9,4,4,185,1.6,0,146.73,0.036798138,18615.07224
 ,Propel Physics,"Engineering, Energy and Technology","[['0904', 'Chemical Engineering'], ['09', 'Engineering'], ['0902', 'Automotive Engineering'], ['0913', 'Mechanical Engineering']]",3.920143,100,597,27,27,2022,304,1718,27,0,0,4,70,0,0,0,9,3,4,4,11,487,5,0.6,441.78,0.110793168,18250.22287
 ,Viewer Veterinary,"Engineering, Energy and Technology","[['0913', 'Mechanical Engineering'], ['09', 'Engineering'], ['0914', 'Resources Engineering and Extractive Metallurgy'], ['0915', 'Interdisciplinary Engineering']]",3.906618,99,457,18,18,1670,201,1469,18,0,0,4,78,0,0,0,2,1,4,8,2,287,11,0.6,374.74,0.093980333,17769.67524
 ,Chalk Qualitative,"Engineering, Energy and Technology","[['1503', 'Business and Management'], ['1505', 'Marketing'], ['15', 'Commerce, Management, Tourism and Services']]",3.89912,98,498,40,40,1273,102,1171,40,0,0,3,57,0,0,0,6,1,3,8,5,199,18,1.2,298.8,0.074935485,16987.94642
 ,Spring Corporate,Agricultural and Biological Sciences,"[['06', 'Biological Sciences'], ['17', 'Psychology and Cognitive Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",3.851359,97,834,36,36,2296,228,2068,18,17,0,3,61,2016-2019,0,0,5,2,4,3,6,504,21,1.2,533.76,0.133860657,17152.16442
 ,Hearthstone Veterinary,"Engineering, Energy and Technology","[['0707', 'Veterinary Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",3.818614,96,1615,18,18,5732,645,5087,18,0,0,4,78,0,0,0,3,2,2,6,4,920,47.6,2.2,1324.3,0.332118683,17258.89055
 ,Innovate Journal,"Economics, Business and Management","[['13', 'Education'], ['1301', 'Education Systems'], ['1302', 'Curriculum and Pedagogy'], ['1303', 'Specialist Studies in Education']]",3.817854,95,760,30,30,2356,335,2021,30,0,0,3,66,0,0,0,13,4,6,5,15,565,13.6,0.6,524.4,0.13151328,17914.54058
 ,Foster Reviews,Agricultural and Biological Sciences,"[['1701', 'Psychology'], ['17', 'Psychology and Cognitive Sciences'], ['1702', 'Cognitive Science']]",3.760542,94,757,42,42,1791,150,1641,42,0,0,3,55,0,0,0,12,12,7,16,24,307,45.2,0,439.06,0.110111024,16265.40138
TRUE,Scholar Trends,Veterinary Science and Veterinary Medicine,"[['MD', 'Multidisciplinary']]",3.732961,93,1620,32,32,4558,467,4091,32,0,0,3,64,0,0,0,10,9,6,7,17,813,51,3,1085.4,0.272205405,16744.70789
 ,Seek Computer,Social and Behavioral Sciences,"[['02', 'Physical Sciences'], ['0299', 'Other Physical Sciences'], ['0306', 'Physical Chemistry (incl. Structural)'], ['0204', 'Condensed Matter Physics'], ['03', 'Chemical Sciences']]",3.66953,92,1191,25,25,3859,600,3259,25,0,0,4,71,0,0,0,8,3,5,6,10,946,20.6,0.4,893.25,0.224016472,17226.41183
 ,Boost Solar,Social and Behavioral Sciences,"[['12', 'Built Environment and Design'], ['09', 'Engineering']]",3.658294,91,781,28,28,2308,264,2044,28,0,0,4,68,0,0,0,13,3,4,4,13,433,35,0,562.32,0.141023165,16366.10549
 ,Drip Biological,Neuroscience,"[['1501', 'Accounting, Auditing and Accountability'], ['1502', 'Banking, Finance and Investment'], ['1402', 'Applied Economics'], ['15', 'Commerce, Management, Tourism and Services'], ['14', 'Economics']]",3.646245,90,940,38,38,2483,363,2120,38,0,0,3,59,0,0,0,15,4,2,10,17,690,25,0,582.8,0.146159306,16988.31278
 ,Researchzilla,Chemistry and Chemical Engineering,"[['0904', 'Chemical Engineering'], ['0908', 'Food Sciences'], ['11', 'Medical and Health Sciences'], ['1111', 'Nutrition and Dietetics'], ['09', 'Engineering']]",3.644773,89,925,54,54,1787,246,1541,54,0,0,2,43,0,0,0,12,11,23,8,23,635,17.8,1.2,416.25,0.104390547,17118.40819
 ,Succeed Food,"Engineering, Energy and Technology","[['0604', 'Genetics'], ['06', 'Biological Sciences']]",3.642447,88,1426,30,30,4184,534,3650,30,0,0,4,67,0,0,0,9,4,3,15,11,895,43.2,1,1012.46,0.253912921,16478.09012
 ,Academic Crop,"Economics, Business and Management","[['1503', 'Business and Management'], ['1502', 'Banking, Finance and Investment'], ['1505', 'Marketing'], ['15', 'Commerce, Management, Tourism and Services']]",3.624992,87,793,24,24,2568,396,2172,24,0,0,4,72,0,0,0,9,2,3,5,8,616,18,0,602.68,0.151144973,16990.31035
 ,Skill Journal,Agricultural and Biological Sciences,"[['0707', 'Veterinary Sciences'], ['0799', 'Other Agricultural and Veterinary Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",3.62143,86,1164,23,23,3740,498,3242,23,0,0,4,73,0,0,0,5,1,3,8,5,762,34.2,0.6,896.28,0.22477636,16638.76043
 ,Explore Nutrition,Life Sciences,[],3.562814,85,438,30,30,1233,138,1095,30,0,0,4,67,0,0,0,7,6,3,12,13,230,18.8,0.2,310.98,0.077990084,15809.7022
 ,Blue Sky Molecular,"Economics, Business and Management","[['09', 'Engineering'], ['0904', 'Chemical Engineering'], ['1202', 'Building'], ['12', 'Built Environment and Design'], ['0905', 'Civil Engineering']]",3.537107,84,863,45,45,2013,332,1681,45,0,0,3,52,0,0,0,9,6,5,13,12,708,15.6,0,474.65,0.119036572,16910.76918
TRUE,Think Dairy,Agricultural and Biological Sciences,"[['09', 'Engineering'], ['15', 'Commerce, Management, Tourism and Services'], ['08', 'Information and Computing Sciences']]",3.527981,83,497,32,32,1310,112,1198,20,12,0,3,65,2017-2019,0,0,5,2,4,5,4,238,20,0.6,337.96,0.084756347,15456.06965
MAYBE,Mind Statistics,Social and Behavioral Sciences,"[['09', 'Engineering'], ['04', 'Earth Sciences'], ['0406', 'Physical Geography and Environmental Geoscience'], ['0909', 'Geomatic Engineering']]",3.429225,82,183,30,30,462,19,443,30,0,0,4,67,0,0,0,6,0,10,14,3,31,8,0.8,129.93,0.032584898,14178.34726
TRUE,Advance Physics,Materials Science,"[['09', 'Engineering'], ['0912', 'Materials Engineering'], ['0205', 'Optical Physics'], ['0204', 'Condensed Matter Physics'], ['02', 'Physical Sciences']]",3.400417,81,1004,24,24,2973,381,2592,24,0,0,4,72,0,0,0,4,1,4,9,5,591,29.4,1.2,763.04,0.191361353,15536.05236
TRUE,Guide Journal,Social and Behavioral Sciences,"[['1109', 'Neurosciences'], ['1115', 'Pharmacology and Pharmaceutical Sciences'], ['11', 'Medical and Health Sciences']]",3.352144,80,947,38,38,2296,323,1973,38,0,0,3,59,0,0,0,12,4,4,14,12,612,21.6,1.2,587.14,0.147247726,15592.77051
TRUE,Pathway Science,Environmental Sciences,"[['09', 'Engineering'], ['0904', 'Chemical Engineering'], ['1003', 'Industrial Biotechnology'], ['0607', 'Plant Biology'], ['06', 'Biological Sciences'], ['10', 'Technology']]",3.347995,79,3064,47,47,6313,873,5440,47,0,0,3,50,0,0,0,9,15,5,17,23,1936,99,1.4,1623.92,0.407259814,15501.16113
TRUE,Shine Research,Materials Science,"[['1303', 'Specialist Studies in Education'], ['2004', 'Linguistics'], ['20', 'Language, Communication and Culture'], ['13', 'Education']]",3.345151,78,1213,23,23,3525,411,3114,23,0,0,4,73,0,0,0,5,2,5,9,7,630,28.4,3,934.01,0.234238595,15048.75831
TRUE,Aware Journal,Veterinary Science and Veterinary Medicine,"[['0303', 'Macromolecular and Materials Chemistry'], ['10', 'Technology'], ['0912', 'Materials Engineering'], ['1007', 'Nanotechnology'], ['03', 'Chemical Sciences'], ['09', 'Engineering']]",3.310858,77,215,17,17,705,119,586,17,0,0,4,78,0,0,0,0,0,5,5,1,169,0.6,0.4,176.3,0.044213942,15945.19654
TRUE,Think Sonic,"Pharmacology, Pharmaceutical Science and Toxicology","[['0503', 'Soil Sciences'], ['0703', 'Crop and Pasture Production'], ['0701', 'Agriculture, Land and Farm Management'], ['05', 'Environmental Sciences'], ['07', 'Agricultural and Veterinary Sciences']]",3.270505,76,450,34,34,1057,90,967,34,0,0,3,62,0,0,0,17,3,4,6,22,162,17,1.2,292.5,0.07335552,14409.27696
